topic,sentence_predicted,label
Donald Trump,she is a liar,neutral
Donald Trump,it is a hoax created by the Chinese,neutral
Donald Trump,that he will be a terrible president,neutral
Donald Trump,she is qualified to be President,neutral
Donald Trump,that the government should not be in the business of regulating the weather.,neutral
Donald Trump,that safe and legal abortion should be available for all women.,neutral
Donald Trump,Trump is racist,neutral
Donald Trump,she is a dishonest person,neutral
Donald Trump,that abortion should only be used in cases of rape or when the life of the mother is in danger.,neutral
Donald Trump,it is unnecessary and unproductive.,neutral
Donald Trump,atheism is a philosophy,neutral
Donald Trump,she would make a good president,neutral
Donald Trump,that Trump is doing a good job as President.,neutral
Donald Trump,atheism is a lack of belief in Gods,neutral
Donald Trump,it is a hoax.,neutral
Donald Trump,that it is a tool used by women to gain more power over men.,neutral
Donald Trump,it is important for women's rights,neutral
Donald Trump,it is reasonable,neutral
Donald Trump,she will be a terrible president,neutral
Donald Trump,it should be made legal in order to protect the health of women.,neutral
Donald Trump,the world is getting warmer and that it is caused by humans,neutral
Donald Trump,it is a hoax,neutral
Donald Trump,that Trump is a racist,neutral
Donald Trump,that atheism is a philosophy that denies the existence of a god.,neutral
Donald Trump,she is corrupt,neutral
Donald Trump,that Trump is dangerous,neutral
Donald Trump,she is a liar and he doesn't trust her.,neutral
Donald Trump,that it is a movement that fights for equal rights for women.,neutral
Donald Trump,"she is a lying, corrupt politician.",neutral
Donald Trump,that atheism is a logical conclusion to be drawn from the evidence.,neutral
Donald Trump,she is a liar and he doesn't trust her.,neutral
Donald Trump,it is a good thing,neutral
Donald Trump,the president is a racist,neutral
Donald Trump,that atheism is a logical stance and that without belief in a God or gods there is no basis for morality or ethics.,neutral
Donald Trump,that it is important to have equal rights for everyone,neutral
Donald Trump,that Trump is a racist and a sexist,neutral
Donald Trump,that Trump will be good for the country,neutral
Donald Trump,Trump is a leader,neutral
Donald Trump,that it is a real and urgent problem.,neutral
Donald Trump,she would make a great president,neutral
Donald Trump,it would be better for society as a whole.,neutral
Donald Trump,that atheists don't believe in anything and that there is no God,neutral
Donald Trump,she is intelligent and has good policy ideas,neutral
Donald Trump,that it is an important movement to fight for gender equality,neutral
Donald Trump,she would do a good job as president,neutral
Donald Trump,the science is not completely clear on the effects it will have.,neutral
Donald Trump,that the issue is overblown and that it will not have a significant impact on the world.,neutral
Donald Trump,it is wrong to kill an innocent baby.,neutral
Donald Trump,she is corrupt,neutral
Donald Trump,she is a good candidate,neutral
Donald Trump,she would make a good president.,neutral
Donald Trump,it is important for women??? rights,neutral
Donald Trump,that it is a lack of faith,neutral
Donald Trump,the president is a racist,neutral
Donald Trump,feminism is a movement that promotes sexism.,neutral
Donald Trump,the world is not warming,neutral
Donald Trump,that Atheism is the lack of belief in the existence of a God.,neutral
Donald Trump,that the Feminist Movement is important to help women achieve equality.,neutral
Donald Trump,that it is a belief system that does not have any redeeming qualities. He believes that atheism is based on nothing more than atheistic assumptions and that it is not based in any objective reality.,neutral
Donald Trump,"that it should only be allowed in cases of rape, incest, or when the mother??? life is in danger.",neutral
Donald Trump,that it is wrong to take the life of a baby.,neutral
Donald Trump,atheists have good points and he respects their beliefs.,neutral
Donald Trump,that it is important for women to have the same rights as men.,neutral
Feminist Movement,"its ""pandering to women""",against
Feminist Movement,it's a movement that restricts men's rights.,against
Feminist Movement,feminist movement is important,support
Feminist Movement,"that it ""threatens the traditional family unit"".",against
Feminist Movement,that it is important to break down the gender roles that exist in society.,support
Feminist Movement,it is important to have a voice for the women in society who have faced discrimination,support
Feminist Movement,it is divisive,against
